"","created_at","id","id_str","text","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"33","Fri Oct 16 20:37:00 +0000 2020",1317202907444334592,"1317202907444334592","We need a president who will expand access to health care — not one who does everything he can to tear it away.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1282,11028,20603,155709,FALSE,FALSE,NA,NA,"We need a president who will expand access to health carenot one who does everything he can to tear it away",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1
"34","Fri Oct 16 20:26:16 +0000 2020",1317200207629733888,"1317200207629733889","RT @TeamJoe: Join our Campaign Manager @jomalleydillon as she gives grassroots supporters like you an update on the state of the race: http…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,NA,"Join our Campaign Manageras she gives grassroots supporters like you an update on the state of the race http",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"35","Fri Oct 16 19:34:48 +0000 2020",1317187255019077632,"1317187255019077632","We can’t let President Trump tear down Obamacare — we have to protect and build on it. Tune in as I speak live from… https://t.co/hBkQVq9w5X","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,203,2706,3197,14006,FALSE,FALSE,FALSE,"We can’t let President Trump tear down Obamacare — we have to protect and build on it. Tune in as I speak live from Michigan about my plans to give more Americans access to affordable health care. https://t.co/RZ8hakbLbe","We cant let President Trump tear down Obamacarewe have to protect and build on it Tune in as I speak live from Michigan about my plans to give more Americans access to affordable health care",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,3
"36","Fri Oct 16 17:57:00 +0000 2020",1317162642142875648,"1317162642142875654","I know times are tough, but I promise our best days still lie ahead. Together, we're going to overcome these crises… https://t.co/SvCJYiftvo","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1306,10218,19369,138081,FALSE,FALSE,NA,"I know times are tough, but I promise our best days still lie ahead. Together, we're going to overcome these crises, unite the country, and build a better future for all.","I know times are tough but I promise our best days still lie ahead Together were going to overcome these crises unite the country and build a better future for all",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,1,2,0,1,2,3
"37","Fri Oct 16 17:11:00 +0000 2020",1317151066035802112,"1317151066035802112","The cast of Hamilton knows we're engaged in a battle for this nation's very soul — and this election is too importa… https://t.co/Ozakcs3vKc","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,291,1967,3946,20050,FALSE,FALSE,FALSE,"The cast of Hamilton knows we're engaged in a battle for this nation's very soul — and this election is too important to sit out. So they're coming together for a grassroots fundraiser tonight that you won't want to miss.

Chip in to reserve your spot: https://t.co/3ScSFrEMSr","The cast of Hamilton knows were engaged in a battle for this nations very souland this election is too important to sit out So theyre coming together for a grassroots fundraiser tonight that you wont want to miss

Chip in to reserve your spot",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0,0,1,0,0,2,1,3
"38","Fri Oct 16 15:00:02 +0000 2020",1317118107882803200,"1317118107882803203",".@JLo and @AROD –– Jill and I are deeply grateful to have your support.

Thank you for stepping up and speaking out… https://t.co/lrBSRoWbE2","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,699,4558,7904,34739,FALSE,FALSE,FALSE,".@JLo and @AROD –– Jill and I are deeply grateful to have your support.

Thank you for stepping up and speaking out. As Jennifer said: The Latino community has the power to determine the outcome of this election. 

Vote: https://t.co/eoxT07d7QB https://t.co/Nf08ln8XVj","andJill and I are deeply grateful to have your support

Thank you for stepping up and speaking out As Jennifer said The Latino community has the power to determine the outcome of this election 

Vote",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,4
"39","Fri Oct 16 14:40:00 +0000 2020",1317113065544929280,"1317113065544929282","Louisiana –– early voting begins today across the state. Head to https://t.co/2NyiL42it7 to find all the info you need to cast your ballot.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,170,1921,3617,13673,FALSE,FALSE,FALSE,NA,"Louisianaearly voting begins today across the state Head toto find all the info you need to cast your ballot",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,1,0,1
"40","Fri Oct 16 14:20:00 +0000 2020",1317108032317267968,"1317108032317267968","Nebraska — today is your last day to register to vote online and by mail. Head to https://t.co/K5rrtCjL7O to get re… https://t.co/y45ypaqCH2","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,142,1633,3132,12737,FALSE,FALSE,FALSE,"Nebraska — today is your last day to register to vote online and by mail. Head to https://t.co/K5rrtCjL7O to get registered before it’s too late.","Nebraskatoday is your last day to register to vote online and by mail Head toto get registered before its too late",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,1,2,1,1,2,1
"41","Fri Oct 16 02:05:00 +0000 2020",1316923063649226752,"1316923063649226752","I just stepped off the stage at tonight’s town hall, where I laid out what’s at stake in this election.

Now, I nee… https://t.co/2wbzwKXrnw","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,333,5516,4078,23294,FALSE,FALSE,FALSE,"I just stepped off the stage at tonight’s town hall, where I laid out what’s at stake in this election.

Now, I need your help. Chip in to power our campaign through this final stretch. https://t.co/OcFsE3oMHq","I just stepped off the stage at tonights town hall where I laid out whats at stake in this election

Now I need your help Chip in to power our campaign through this final stretch",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"42","Fri Oct 16 01:56:00 +0000 2020",1316920798406451200,"1316920798406451205","If I'm elected president, you won't hear me race-baiting, you won't hear me dividing — you'll hear me trying to uni… https://t.co/8b6G628uFn","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1360,8203,10463,56477,FALSE,FALSE,FALSE,"If I'm elected president, you won't hear me race-baiting, you won't hear me dividing — you'll hear me trying to unify. https://t.co/PNsBW8OQmX","If Im elected president you wont hear me racebaiting you wont hear me dividingyoull hear me trying to unify",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,1,0,1
"43","Fri Oct 16 01:53:00 +0000 2020",1316920043553378304,"1316920043553378305","How will I ensure the rights of LGBTQ+ people are protected under U.S. law?

I’ll change the law.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1974,6965,28384,235313,FALSE,FALSE,NA,NA,"How will I ensure the rights of LGBTQ people are protected under US law

Ill change the law",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,1,2,0,1,0,2,1,0
"44","Fri Oct 16 01:42:00 +0000 2020",1316917275354669056,"1316917275354669061","We have to heal this nation. https://t.co/wD45ZGcKO2","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,666,3788,9112,54049,FALSE,FALSE,FALSE,NA,"We have to heal this nation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,2,0,1
"45","Fri Oct 16 01:33:00 +0000 2020",1316915010606514176,"1316915010606514176","I'm running as a proud Democrat, but I'm going to be an American president. 

I'm going to take care of those who v… https://t.co/idzloKA0zF","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1621,9167,23941,177943,FALSE,FALSE,NA,"I'm running as a proud Democrat, but I'm going to be an American president. 

I'm going to take care of those who voted against me as well as those who voted for me. 

That's what presidents do.","Im running as a proud Democrat but Im going to be an American president 

Im going to take care of those who voted against me as well as those who voted for me 

Thats what presidents do",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,2,0,2
"46","Fri Oct 16 01:29:00 +0000 2020",1316914003646517248,"1316914003646517249","We're a diverse country — and unless we are able to treat people equally, we're just never going to meet our potential.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,934,4642,23204,155674,FALSE,FALSE,NA,NA,"Were a diverse countryand unless we are able to treat people equally were just never going to meet our potential",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,1,1,1,1,2,3
"47","Fri Oct 16 01:02:00 +0000 2020",1316907209465290752,"1316907209465290752","Folks, I hope I’m making you proud during tonight’s town hall.

If you’re with us, please chip in to help power our… https://t.co/uiVZKulEXQ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,425,4239,4112,31489,FALSE,FALSE,FALSE,"Folks, I hope I’m making you proud during tonight’s town hall.

If you’re with us, please chip in to help power our campaign over these final 19 days. https://t.co/rA9WmMPRxs","Folks I hope Im making you proud during tonights town hall

If youre with us please chip in to help power our campaign over these finaldays",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,2,0,1,2,0,2
"48","Fri Oct 16 00:47:00 +0000 2020",1316903434168172544,"1316903434168172551","Two of the things I've cared about throughout my whole career:

1. Improving the criminal justice system.
2. Puttin… https://t.co/009IhSNn3k","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1527,7959,4911,29356,FALSE,FALSE,NA,"Two of the things I've cared about throughout my whole career:

1. Improving the criminal justice system.
2. Putting Black Americans in a position to gain generational wealth.

And as president, I will continue that fight every day.","Two of the things Ive cared about throughout my whole career

 Improving the criminal justice system
 Putting Black Americans in a position to gain generational wealth

And as president I will continue that fight every day",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,1,2,2,1,0,5,3,7
"49","Fri Oct 16 00:31:00 +0000 2020",1316899408315772928,"1316899408315772928","The words of a president matter. https://t.co/ABrbg5xTkg","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,372,1668,6329,32679,FALSE,FALSE,FALSE,NA,"The words of a president matter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,1,1
"50","Fri Oct 16 00:20:00 +0000 2020",1316896639416561664,"1316896639416561666","Let me be very clear: If you make under $400,000 you won’t pay a penny more in taxes under my administration.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5290,26913,48728,366946,FALSE,FALSE,NA,NA,"Let me be very clear If you make underyou wont pay a penny more in taxes under my administration",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,1,0,0,1,0,1
"51","Fri Oct 16 00:18:00 +0000 2020",1316896136116891648,"1316896136116891649","The words of a president matter. And when a president doesn't wear a mask or makes fun of folks who do, it has consequences.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,623,3519,17688,120983,FALSE,FALSE,NA,NA,"The words of a president matter And when a president doesnt wear a mask or makes fun of folks who do it has consequences",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,0,0,2,2,2
"52","Fri Oct 16 00:13:00 +0000 2020",1316894877649653760,"1316894877649653761","Over 215,000 Americans have died from COVID-19, and what is President Trump doing?

Nothing.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,292,2123,5998,32372,FALSE,FALSE,NA,NA,"OverAmericans have died from COVID and what is President Trump doing

Nothing",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,1
"53","Fri Oct 16 00:11:00 +0000 2020",1316894374500962304,"1316894374500962305","We're eight months into this pandemic, and Donald Trump still doesn't have a plan to get this virus under control.

I do.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,542,3663,10470,72268,FALSE,FALSE,NA,NA,"Were eight months into this pandemic and Donald Trump still doesnt have a plan to get this virus under control

I do",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,1,1,0,2,0
"54","Thu Oct 15 23:47:00 +0000 2020",1316888334594007040,"1316888334594007040","I’m about to step on stage for tonight’s town hall in Philadelphia, Pennsylvania. Tune in to @ABC to watch live.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,627,4577,9361,89506,FALSE,FALSE,NA,NA,"Im about to step on stage for tonights town hall in Philadelphia Pennsylvania Tune in toto watch live",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0
"55","Thu Oct 15 23:21:00 +0000 2020",1316881791425212416,"1316881791425212417","This is not a moment — it's a movement.

Rise up and be a part of it with the original cast of Hamilton.

Chip in t… https://t.co/tVChJhPL2p","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,171,889,3494,19168,FALSE,FALSE,FALSE,"This is not a moment — it's a movement.

Rise up and be a part of it with the original cast of Hamilton.

Chip in to join: https://t.co/YtCDSeBN01","This is not a momentits a movement

Rise up and be a part of it with the original cast of Hamilton

Chip in to join",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"56","Thu Oct 15 21:31:00 +0000 2020",1316854109270503424,"1316854109270503426","Well, folks, @KamalaHarris and I watched some of President Trump’s remarks from the campaign trail — and it went ju… https://t.co/GUpldsPRTS","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1466,2883,18465,102723,FALSE,FALSE,FALSE,"Well, folks, @KamalaHarris and I watched some of President Trump’s remarks from the campaign trail — and it went just as you’d imagine. We wanted to take a moment to clear up some of the lies he’s been saying about us. https://t.co/QWqXp3qdSD","Well folksand I watched some of President Trumps remarks from the campaign trailand it went just as youd imagine We wanted to take a moment to clear up some of the lies hes been saying about us",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1
